 7_8_2018 19:34:3,-0.319754, -0.716176, 1.797150, 2154.670410, 1643.844116, 0.022278, 0.033622, 
 7_8_2018 19:34:3,-0.319754, 1.859676, 1.797150, 2154.670410, 1643.844116, 0.022278, 0.033622, 
 7_8_2018 19:34:3,-0.319754, 1.859676, 2.105455, 2154.670410, 1643.844116, 0.022278, 0.033622, 
 7_8_2018 19:34:3,-0.319754, 1.859676, 2.105455, 2154.670410, 1641.050049, 0.022278, 0.033622, 
 7_8_2018 19:34:3,-0.319754, 1.859676, 2.105455, 2154.670410, 1641.050049, 0.031823, 0.033622, 
 7_8_2018 19:34:3,-0.319754, 1.859676, 2.105455, 2154.670410, 1641.050049, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, 1.859676, 2.105455, 2154.670410, 1641.050049, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.105455, 2154.670410, 1641.050049, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.658766, 2154.670410, 1641.050049, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.658766, 2154.660400, 1641.050049, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.658766, 2154.660400, 1630.864990, 0.031823, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.658766, 2154.660400, 1630.864990, 0.061285, 0.034561, 
 7_8_2018 19:34:4,0.257793, -0.141772, 2.658766, 2154.660400, 1630.864990, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.141772, 2.658766, 2154.660400, 1630.864990, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 2.658766, 2154.660400, 1630.864990, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 3.060149, 2154.660400, 1630.864990, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 3.060149, 2154.650391, 1630.864990, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 3.060149, 2154.650391, 1616.937256, 0.061285, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 3.060149, 2154.650391, 1616.937256, 0.083841, 0.032441, 
 7_8_2018 19:34:5,0.790397, -0.006458, 3.060149, 2154.650391, 1616.937256, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -0.006458, 3.060149, 2154.650391, 1616.937256, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 3.060149, 2154.650391, 1616.937256, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 2.239967, 2154.650391, 1616.937256, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 2.239967, 2154.640381, 1616.937256, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 2.239967, 2154.640381, 1601.259155, 0.083841, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 2.239967, 2154.640381, 1601.259155, 0.063882, 0.008859, 
 7_8_2018 19:34:6,-0.996717, -1.089533, 2.239967, 2154.640381, 1601.259155, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, -1.089533, 2.239967, 2154.640381, 1601.259155, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 2.239967, 2154.640381, 1601.259155, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 1.003449, 2154.640381, 1601.259155, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 1.003449, 2154.631348, 1601.259155, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 1.003449, 2154.631348, 1587.835205, 0.063882, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 1.003449, 2154.631348, 1587.835205, 0.032986, -0.019001, 
 7_8_2018 19:34:7,-0.455931, 0.553528, 1.003449, 2154.631348, 1587.835205, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 0.553528, 1.003449, 2154.631348, 1587.835205, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 1.003449, 2154.631348, 1587.835205, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 0.214814, 2154.631348, 1587.835205, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 0.214814, 2154.622803, 1587.835205, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 0.214814, 2154.622803, 1578.906616, 0.032986, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 0.214814, 2154.622803, 1578.906616, 0.009342, -0.017304, 
 7_8_2018 19:34:8,0.510260, 4.777317, 0.214814, 2154.622803, 1578.906616, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, 4.777317, 0.214814, 2154.622803, 1578.906616, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, 0.214814, 2154.622803, 1578.906616, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, -0.499488, 2154.622803, 1578.906616, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, -0.499488, 2154.614258, 1578.906616, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, -0.499488, 2154.614258, 1572.207275, 0.009342, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, -0.499488, 2154.614258, 1572.207275, 0.023538, -0.016844, 
 7_8_2018 19:34:9,-0.284988, -2.509600, -0.499488, 2154.614258, 1572.207275, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, -2.509600, -0.499488, 2154.614258, 1572.207275, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -0.499488, 2154.614258, 1572.207275, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -1.792552, 2154.614258, 1572.207275, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -1.792552, 2154.605469, 1572.207275, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -1.792552, 2154.605469, 1566.922241, 0.023538, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -1.792552, 2154.605469, 1566.922241, -0.004727, -0.014250, 
 7_8_2018 19:34:10,-0.125801, 4.459106, -1.792552, 2154.605469, 1566.922241, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, 4.459106, -1.792552, 2154.605469, 1566.922241, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -1.792552, 2154.605469, 1566.922241, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -2.240146, 2154.605469, 1566.922241, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -2.240146, 2154.596680, 1566.922241, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -2.240146, 2154.596680, 1564.604614, -0.004727, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -2.240146, 2154.596680, 1564.604614, -0.007856, -0.013792, 
 7_8_2018 19:34:11,0.080661, -0.581110, -2.240146, 2154.596680, 1564.604614, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.581110, -2.240146, 2154.596680, 1564.604614, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.240146, 2154.596680, 1564.604614, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.378924, 2154.596680, 1564.604614, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.378924, 2154.588135, 1564.604614, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.378924, 2154.588135, 1563.670898, -0.007856, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.378924, 2154.588135, 1563.670898, -0.022130, -0.013458, 
 7_8_2018 19:34:12,-0.003457, -0.084771, -2.378924, 2154.588135, 1563.670898, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.084771, -2.378924, 2154.588135, 1563.670898, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.378924, 2154.588135, 1563.670898, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.360759, 2154.588135, 1563.670898, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.360759, 2154.579590, 1563.670898, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.360759, 2154.579590, 1563.891968, -0.022130, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.360759, 2154.579590, 1563.891968, -0.030327, -0.013113, 
 7_8_2018 19:34:13,0.199311, -0.137672, -2.360759, 2154.579590, 1563.891968, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.137672, -2.360759, 2154.579590, 1563.891968, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.360759, 2154.579590, 1563.891968, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.200598, 2154.579590, 1563.891968, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.200598, 2154.571045, 1563.891968, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.200598, 2154.571045, 1564.621460, -0.030327, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.200598, 2154.571045, 1564.621460, -0.033955, -0.012548, 
 7_8_2018 19:34:14,0.116900, -0.192338, -2.200598, 2154.571045, 1564.621460, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.192338, -2.200598, 2154.571045, 1564.621460, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -2.200598, 2154.571045, 1564.621460, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -1.874827, 2154.571045, 1564.621460, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -1.874827, 2154.562256, 1564.621460, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -1.874827, 2154.562256, 1565.218506, -0.033955, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -1.874827, 2154.562256, 1565.218506, -0.030781, -0.011059, 
 7_8_2018 19:34:15,0.108485, -0.451921, -1.874827, 2154.562256, 1565.218506, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.451921, -1.874827, 2154.562256, 1565.218506, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.874827, 2154.562256, 1565.218506, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.495874, 2154.562256, 1565.218506, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.495874, 2154.553711, 1565.218506, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.495874, 2154.553711, 1565.001587, -0.030781, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.495874, 2154.553711, 1565.001587, -0.026050, -0.008937, 
 7_8_2018 19:34:16,0.154383, -0.262460, -1.495874, 2154.553711, 1565.001587, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.262460, -1.495874, 2154.553711, 1565.001587, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.495874, 2154.553711, 1565.001587, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.078032, 2154.553711, 1565.001587, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.078032, 2154.545166, 1565.001587, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.078032, 2154.545166, 1563.694092, -0.026050, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.078032, 2154.545166, 1563.694092, -0.017735, -0.007202, 
 7_8_2018 19:34:17,1.206797, -0.261877, -1.078032, 2154.545166, 1563.694092, -0.017735, -0.029437, 
 7_8_2018 19:34:18,-0.212579, -0.261877, -1.078032, 2154.545166, 1563.694092, -0.017735, -0.029437, 
 7_8_2018 19:34:18,-0.212579, -0.190618, -1.078032, 2154.545166, 1563.694092, -0.017735, -0.029437, 
 7_8_2018 19:34:18,-0.212579, -0.190618, -0.603377, 2154.545166, 1563.694092, -0.017735, -0.029437, 
